frame.number,frame.time,frame.len,ip.len,tcp.len,udp.length,ip.src,ip.dst,_ws.col.Protocol
"801","Nov 22, 2024 12:44:51.171259000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"802","Nov 22, 2024 12:44:51.171274000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"803","Nov 22, 2024 12:44:51.171395000 CST","13098","13084","13032",,"10.10.1.1","10.10.1.2","TCP"
"804","Nov 22, 2024 12:44:51.171418000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"805","Nov 22, 2024 12:44:51.171418000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"806","Nov 22, 2024 12:44:51.171449000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"807","Nov 22, 2024 12:44:51.171453000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"808","Nov 22, 2024 12:44:51.171485000 CST","40610","40596","40544",,"10.10.1.1","10.10.1.2","TCP"
"809","Nov 22, 2024 12:44:51.171498000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"810","Nov 22, 2024 12:44:51.171516000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"811","Nov 22, 2024 12:44:51.171523000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"812","Nov 22, 2024 12:44:51.171542000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"813","Nov 22, 2024 12:44:51.171542000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"814","Nov 22, 2024 12:44:51.171574000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"815","Nov 22, 2024 12:44:51.171592000 CST","47850","47836","47784",,"10.10.1.1","10.10.1.2","TCP"
"816","Nov 22, 2024 12:44:51.171597000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"817","Nov 22, 2024 12:44:51.171608000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"818","Nov 22, 2024 12:44:51.171629000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"819","Nov 22, 2024 12:44:51.171637000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"820","Nov 22, 2024 12:44:51.171651000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"821","Nov 22, 2024 12:44:51.171653000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"822","Nov 22, 2024 12:44:51.171684000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"823","Nov 22, 2024 12:44:51.171702000 CST","46402","46388","46336",,"10.10.1.1","10.10.1.2","TCP"
"824","Nov 22, 2024 12:44:51.171708000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"825","Nov 22, 2024 12:44:51.171719000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"826","Nov 22, 2024 12:44:51.171735000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"827","Nov 22, 2024 12:44:51.171745000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"828","Nov 22, 2024 12:44:51.171764000 CST","46402","46388","46336",,"10.10.1.1","10.10.1.2","TCP"
"829","Nov 22, 2024 12:44:51.171766000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"830","Nov 22, 2024 12:44:51.171823000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"831","Nov 22, 2024 12:44:51.171832000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"832","Nov 22, 2024 12:44:51.171846000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"833","Nov 22, 2024 12:44:51.171857000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"834","Nov 22, 2024 12:44:51.171884000 CST","8754","8740","8688",,"10.10.1.1","10.10.1.2","TCP"
"835","Nov 22, 2024 12:44:51.171920000 CST","56538","56524","56472",,"10.10.1.1","10.10.1.2","TCP"
"836","Nov 22, 2024 12:44:51.171928000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"837","Nov 22, 2024 12:44:51.171937000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"838","Nov 22, 2024 12:44:51.171952000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"839","Nov 22, 2024 12:44:51.171973000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"840","Nov 22, 2024 12:44:51.171984000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"841","Nov 22, 2024 12:44:51.171998000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"842","Nov 22, 2024 12:44:51.172004000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"843","Nov 22, 2024 12:44:51.172019000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"844","Nov 22, 2024 12:44:51.172025000 CST","44954","44940","44888",,"10.10.1.1","10.10.1.2","TCP"
"845","Nov 22, 2024 12:44:51.172032000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"846","Nov 22, 2024 12:44:51.172059000 CST","20338","20324","20272",,"10.10.1.1","10.10.1.2","TCP"
"847","Nov 22, 2024 12:44:51.172072000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"848","Nov 22, 2024 12:44:51.172086000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"849","Nov 22, 2024 12:44:51.172087000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"850","Nov 22, 2024 12:44:51.172114000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"851","Nov 22, 2024 12:44:51.172134000 CST","46402","46388","46336",,"10.10.1.1","10.10.1.2","TCP"
"852","Nov 22, 2024 12:44:51.172149000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"853","Nov 22, 2024 12:44:51.172154000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"854","Nov 22, 2024 12:44:51.172169000 CST","34818","34804","34752",,"10.10.1.1","10.10.1.2","TCP"
"855","Nov 22, 2024 12:44:51.172179000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"856","Nov 22, 2024 12:44:51.172192000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"857","Nov 22, 2024 12:44:51.172207000 CST","4258","4244","4192",,"10.10.1.1","10.10.1.2","TCP"
"858","Nov 22, 2024 12:44:51.172208000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"859","Nov 22, 2024 12:44:51.172229000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"860","Nov 22, 2024 12:44:51.212358000 CST","114","100","48",,"10.10.1.2","10.10.1.1","TCP"
"861","Nov 22, 2024 12:44:51.212580000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"862","Nov 22, 2024 12:44:51.212637000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"863","Nov 22, 2024 12:44:51.212648000 CST","39162","39148","39096",,"10.10.1.1","10.10.1.2","TCP"
"864","Nov 22, 2024 12:44:51.212693000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"865","Nov 22, 2024 12:44:51.212693000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"866","Nov 22, 2024 12:44:51.212720000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"867","Nov 22, 2024 12:44:51.212752000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"868","Nov 22, 2024 12:44:51.212763000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"869","Nov 22, 2024 12:44:51.212764000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"870","Nov 22, 2024 12:44:51.212794000 CST","15994","15980","15928",,"10.10.1.1","10.10.1.2","TCP"
"871","Nov 22, 2024 12:44:51.212823000 CST","49298","49284","49232",,"10.10.1.1","10.10.1.2","TCP"
"872","Nov 22, 2024 12:44:51.212833000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"873","Nov 22, 2024 12:44:51.212846000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"874","Nov 22, 2024 12:44:51.212858000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"875","Nov 22, 2024 12:44:51.212872000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"876","Nov 22, 2024 12:44:51.212881000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"877","Nov 22, 2024 12:44:51.212897000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"878","Nov 22, 2024 12:44:51.212910000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"879","Nov 22, 2024 12:44:51.212915000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"880","Nov 22, 2024 12:44:51.212941000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"881","Nov 22, 2024 12:44:51.212968000 CST","59434","59420","59368",,"10.10.1.1","10.10.1.2","TCP"
"882","Nov 22, 2024 12:44:51.212979000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"883","Nov 22, 2024 12:44:51.213005000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"884","Nov 22, 2024 12:44:51.213023000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"885","Nov 22, 2024 12:44:51.213031000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"886","Nov 22, 2024 12:44:51.213044000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"887","Nov 22, 2024 12:44:51.213062000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"888","Nov 22, 2024 12:44:51.213067000 CST","60882","60868","60816",,"10.10.1.1","10.10.1.2","TCP"
"889","Nov 22, 2024 12:44:51.213119000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"890","Nov 22, 2024 12:44:51.213119000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"891","Nov 22, 2024 12:44:51.213124000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"892","Nov 22, 2024 12:44:51.213156000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"893","Nov 22, 2024 12:44:51.213185000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"894","Nov 22, 2024 12:44:51.213198000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"895","Nov 22, 2024 12:44:51.213318000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"896","Nov 22, 2024 12:44:51.213350000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"897","Nov 22, 2024 12:44:51.213369000 CST","37714","37700","37648",,"10.10.1.1","10.10.1.2","TCP"
"898","Nov 22, 2024 12:44:51.213377000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"899","Nov 22, 2024 12:44:51.213394000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"900","Nov 22, 2024 12:44:51.213397000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"901","Nov 22, 2024 12:44:51.213413000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"902","Nov 22, 2024 12:44:51.213435000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"903","Nov 22, 2024 12:44:51.213435000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"904","Nov 22, 2024 12:44:51.213441000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"905","Nov 22, 2024 12:44:51.213471000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"906","Nov 22, 2024 12:44:51.213481000 CST","15994","15980","15928",,"10.10.1.1","10.10.1.2","TCP"
"907","Nov 22, 2024 12:44:51.213497000 CST","20338","20324","20272",,"10.10.1.1","10.10.1.2","TCP"
"908","Nov 22, 2024 12:44:51.213508000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"909","Nov 22, 2024 12:44:51.213514000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"910","Nov 22, 2024 12:44:51.213516000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"911","Nov 22, 2024 12:44:51.213518000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"912","Nov 22, 2024 12:44:51.213545000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"913","Nov 22, 2024 12:44:51.213550000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"914","Nov 22, 2024 12:44:51.213560000 CST","20338","20324","20272",,"10.10.1.1","10.10.1.2","TCP"
"915","Nov 22, 2024 12:44:51.213569000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"916","Nov 22, 2024 12:44:51.213589000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"917","Nov 22, 2024 12:44:51.213594000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"918","Nov 22, 2024 12:44:51.213624000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"919","Nov 22, 2024 12:44:51.213633000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"920","Nov 22, 2024 12:44:51.213642000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"921","Nov 22, 2024 12:44:51.213644000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"922","Nov 22, 2024 12:44:51.213674000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"923","Nov 22, 2024 12:44:51.213690000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"924","Nov 22, 2024 12:44:51.213694000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"925","Nov 22, 2024 12:44:51.213704000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"926","Nov 22, 2024 12:44:51.213719000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"927","Nov 22, 2024 12:44:51.213727000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"928","Nov 22, 2024 12:44:51.213736000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"929","Nov 22, 2024 12:44:51.213744000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"930","Nov 22, 2024 12:44:51.213772000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"931","Nov 22, 2024 12:44:51.213779000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"932","Nov 22, 2024 12:44:51.213815000 CST","57986","57972","57920",,"10.10.1.1","10.10.1.2","TCP"
"933","Nov 22, 2024 12:44:51.213817000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"934","Nov 22, 2024 12:44:51.213855000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"935","Nov 22, 2024 12:44:51.213855000 CST","42058","42044","41992",,"10.10.1.1","10.10.1.2","TCP"
"936","Nov 22, 2024 12:44:51.213870000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"937","Nov 22, 2024 12:44:51.213894000 CST","23234","23220","23168",,"10.10.1.1","10.10.1.2","TCP"
"938","Nov 22, 2024 12:44:51.213907000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"939","Nov 22, 2024 12:44:51.213913000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"940","Nov 22, 2024 12:44:51.213921000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"941","Nov 22, 2024 12:44:51.213941000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"942","Nov 22, 2024 12:44:51.213955000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"943","Nov 22, 2024 12:44:51.213961000 CST","34818","34804","34752",,"10.10.1.1","10.10.1.2","TCP"
"944","Nov 22, 2024 12:44:51.213969000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"945","Nov 22, 2024 12:44:51.213990000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"946","Nov 22, 2024 12:44:51.213997000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"947","Nov 22, 2024 12:44:51.214008000 CST","23082","23068","23016",,"10.10.1.1","10.10.1.2","TCP"
"948","Nov 22, 2024 12:44:51.214021000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"949","Nov 22, 2024 12:44:51.214035000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"950","Nov 22, 2024 12:44:51.250997000 CST","114","100","48",,"10.10.1.2","10.10.1.1","TCP"
"951","Nov 22, 2024 12:44:51.251246000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"952","Nov 22, 2024 12:44:51.251296000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"953","Nov 22, 2024 12:44:51.251305000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"954","Nov 22, 2024 12:44:51.251328000 CST","59434","59420","59368",,"10.10.1.1","10.10.1.2","TCP"
"955","Nov 22, 2024 12:44:51.251346000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"956","Nov 22, 2024 12:44:51.251367000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"957","Nov 22, 2024 12:44:51.251367000 CST","44954","44940","44888",,"10.10.1.1","10.10.1.2","TCP"
"958","Nov 22, 2024 12:44:51.251381000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"959","Nov 22, 2024 12:44:51.251401000 CST","20338","20324","20272",,"10.10.1.1","10.10.1.2","TCP"
"960","Nov 22, 2024 12:44:51.251419000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"961","Nov 22, 2024 12:44:51.251421000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"962","Nov 22, 2024 12:44:51.251433000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"963","Nov 22, 2024 12:44:51.251448000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"964","Nov 22, 2024 12:44:51.251458000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"965","Nov 22, 2024 12:44:51.251466000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"966","Nov 22, 2024 12:44:51.251471000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"967","Nov 22, 2024 12:44:51.251495000 CST","34818","34804","34752",,"10.10.1.1","10.10.1.2","TCP"
"968","Nov 22, 2024 12:44:51.251502000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"969","Nov 22, 2024 12:44:51.251514000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"970","Nov 22, 2024 12:44:51.251531000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"971","Nov 22, 2024 12:44:51.251539000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"972","Nov 22, 2024 12:44:51.251545000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"973","Nov 22, 2024 12:44:51.251561000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"974","Nov 22, 2024 12:44:51.251571000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"975","Nov 22, 2024 12:44:51.251575000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"976","Nov 22, 2024 12:44:51.251582000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"977","Nov 22, 2024 12:44:51.251600000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"978","Nov 22, 2024 12:44:51.251601000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"979","Nov 22, 2024 12:44:51.251631000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"980","Nov 22, 2024 12:44:51.251631000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"981","Nov 22, 2024 12:44:51.251634000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"982","Nov 22, 2024 12:44:51.251670000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"983","Nov 22, 2024 12:44:51.251686000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"984","Nov 22, 2024 12:44:51.251708000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"985","Nov 22, 2024 12:44:51.251718000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"986","Nov 22, 2024 12:44:51.251735000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"987","Nov 22, 2024 12:44:51.251751000 CST","40610","40596","40544",,"10.10.1.1","10.10.1.2","TCP"
"988","Nov 22, 2024 12:44:51.251757000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"989","Nov 22, 2024 12:44:51.251768000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"990","Nov 22, 2024 12:44:51.251776000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"991","Nov 22, 2024 12:44:51.251790000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"992","Nov 22, 2024 12:44:51.251791000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"993","Nov 22, 2024 12:44:51.251806000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"994","Nov 22, 2024 12:44:51.251817000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"995","Nov 22, 2024 12:44:51.251887000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"996","Nov 22, 2024 12:44:51.251903000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"997","Nov 22, 2024 12:44:51.251932000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"998","Nov 22, 2024 12:44:51.251970000 CST","2962","2948","2896",,"10.10.1.1","10.10.1.2","TCP"
"999","Nov 22, 2024 12:44:51.251970000 CST","40610","40596","40544",,"10.10.1.1","10.10.1.2","TCP"
"1000","Nov 22, 2024 12:44:51.251982000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1001","Nov 22, 2024 12:44:51.251989000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1002","Nov 22, 2024 12:44:51.252002000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"1003","Nov 22, 2024 12:44:51.252010000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1004","Nov 22, 2024 12:44:51.252019000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"1005","Nov 22, 2024 12:44:51.252024000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1006","Nov 22, 2024 12:44:51.252052000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"1007","Nov 22, 2024 12:44:51.252054000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1008","Nov 22, 2024 12:44:51.252072000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"1009","Nov 22, 2024 12:44:51.252083000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1010","Nov 22, 2024 12:44:51.252094000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"1011","Nov 22, 2024 12:44:51.252100000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1012","Nov 22, 2024 12:44:51.252114000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1013","Nov 22, 2024 12:44:51.252148000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"1014","Nov 22, 2024 12:44:51.252148000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"1015","Nov 22, 2024 12:44:51.252179000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"1016","Nov 22, 2024 12:44:51.252194000 CST","42058","42044","41992",,"10.10.1.1","10.10.1.2","TCP"
"1017","Nov 22, 2024 12:44:51.252203000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1018","Nov 22, 2024 12:44:51.252213000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1019","Nov 22, 2024 12:44:51.252231000 CST","23234","23220","23168",,"10.10.1.1","10.10.1.2","TCP"
"1020","Nov 22, 2024 12:44:51.252234000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1021","Nov 22, 2024 12:44:51.252255000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1022","Nov 22, 2024 12:44:51.252257000 CST","52194","52180","52128",,"10.10.1.1","10.10.1.2","TCP"
"1023","Nov 22, 2024 12:44:51.252284000 CST","13098","13084","13032",,"10.10.1.1","10.10.1.2","TCP"
"1024","Nov 22, 2024 12:44:51.252299000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"1025","Nov 22, 2024 12:44:51.252302000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1026","Nov 22, 2024 12:44:51.252313000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1027","Nov 22, 2024 12:44:51.252338000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"1028","Nov 22, 2024 12:44:51.252339000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1029","Nov 22, 2024 12:44:51.252363000 CST","46402","46388","46336",,"10.10.1.1","10.10.1.2","TCP"
"1030","Nov 22, 2024 12:44:51.252369000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"1031","Nov 22, 2024 12:44:51.252393000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"1032","Nov 22, 2024 12:44:51.252409000 CST","34818","34804","34752",,"10.10.1.1","10.10.1.2","TCP"
"1033","Nov 22, 2024 12:44:51.252419000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
