frame.time_epoch,frame.len
1732301099.805321000,46402
1732301099.805340000,66
1732301099.805370000,11650
1732301099.805418000,65226
1732301099.805423000,66
1732301099.805444000,66
1732301099.805470000,15994
1732301099.805515000,49298
1732301099.805531000,66
1732301099.805559000,66
1732301099.805580000,43506
1732301099.805607000,66
1732301099.805629000,21786
1732301099.805655000,66
1732301099.805681000,65226
1732301099.805684000,66
1732301099.805728000,5858
1732301099.805773000,59434
1732301099.805801000,66
1732301099.805833000,33370
1732301099.805868000,66
1732301099.805878000,31922
1732301099.805908000,66
1732301099.805933000,60882
1732301099.805943000,66
1732301099.806018000,4410
1732301099.806018000,65226
1732301099.806040000,66
1732301099.806084000,23234
1732301099.806128000,42058
1732301099.806137000,66
1732301099.806168000,66
1732301099.806187000,50746
1732301099.806212000,66
1732301099.806234000,14546
1732301099.806275000,66
1732301099.806280000,65226
1732301099.806297000,66
1732301099.806334000,13098
1732301099.806376000,52194
1732301099.806392000,66
1732301099.806414000,66
1732301099.806422000,27426
1732301099.806465000,66
1732301099.806496000,66
1732301099.848784000,114
1732301099.849061000,65226
1732301099.849135000,27578
1732301099.849165000,66
1732301099.849169000,37714
1732301099.849210000,55090
1732301099.849225000,66
1732301099.849268000,10202
1732301099.849268000,65226
1732301099.849295000,66
1732301099.849305000,17442
1732301099.849335000,47850
1732301099.849350000,66
1732301099.849371000,44954
1732301099.849397000,20338
1732301099.849397000,66
1732301099.849432000,66
1732301099.849436000,65226
1732301099.849451000,66
1732301099.849463000,7306
1732301099.849513000,57986
1732301099.849519000,66
1732301099.849532000,66
1732301099.849553000,34818
1732301099.849579000,66
1732301099.849584000,30474
1732301099.849611000,66
1732301099.849624000,62330
1732301099.849639000,66
1732301099.849661000,2962
1732301099.849661000,26130
1732301099.849687000,66
1732301099.849714000,66
1732301099.849793000,18890
1732301099.849822000,33370
1732301099.849830000,66
1732301099.849851000,13098
1732301099.849859000,66
1732301099.849875000,66
1732301099.849879000,55090
1732301099.849934000,10202
1732301099.849934000,53642
1732301099.849946000,66
1732301099.849973000,11650
1732301099.850006000,65226
1732301099.850006000,66
1732301099.850023000,66
1732301099.850039000,15994
1732301099.850075000,49298
1732301099.850083000,66
1732301099.850102000,66
1732301099.850106000,43506
1732301099.850130000,21786
1732301099.850138000,66
1732301099.850162000,46402
1732301099.850194000,66
1732301099.850196000,18890
1732301099.850221000,65226
1732301099.850230000,66
1732301099.850246000,8754
1732301099.850250000,66
1732301099.850265000,42058
1732301099.850290000,14546
1732301099.850303000,66
1732301099.850313000,42058
1732301099.850344000,23234
1732301099.850346000,66
1732301099.850360000,26130
1732301099.850377000,27578
1732301099.850380000,66
1732301099.850401000,27578
1732301099.850426000,10202
1732301099.850426000,18890
1732301099.850436000,66
1732301099.850456000,36266
1732301099.850480000,66
1732301099.850484000,10202
1732301099.850484000,21786
1732301099.850509000,66
1732301099.850512000,31922
1732301099.850528000,11650
1732301099.850537000,66
1732301099.850538000,20338
1732301099.850558000,23234
1732301099.850571000,66
1732301099.850576000,11498
1732301099.850605000,66
1732301099.850619000,66
1732301099.889461000,114
1732301099.889738000,65226
1732301099.889806000,27578
1732301099.889832000,37714
1732301099.889847000,66
1732301099.889869000,55090
1732301099.889919000,66
1732301099.889921000,10202
1732301099.889921000,65226
1732301099.889949000,66
1732301099.889958000,66
1732301099.889961000,17442
1732301099.889989000,66
1732301099.889993000,47850
1732301099.890001000,66
1732301099.890036000,44954
1732301099.890042000,66
1732301099.890068000,20338
1732301099.890084000,66
1732301099.890101000,66
1732301099.890110000,65226
1732301099.890137000,7306
1732301099.890180000,57986
1732301099.890192000,66
1732301099.890202000,66
1732301099.890214000,34818
1732301099.890232000,66
1732301099.890239000,30474
1732301099.890252000,66
1732301099.890269000,66
1732301099.890276000,62330
1732301099.890312000,2962
1732301099.890312000,26130
1732301099.890349000,66
1732301099.890375000,66
1732301099.890388000,14546
1732301099.890414000,30474
1732301099.890418000,66
1732301099.890443000,20338
1732301099.890449000,66
1732301099.890468000,42058
1732301099.890469000,66
1732301099.890501000,23234
1732301099.890520000,66
1732301099.890528000,49298
1732301099.890542000,66
1732301099.890561000,15994
1732301099.890576000,66
1732301099.890593000,66
1732301099.890596000,63778
1732301099.890652000,1514
1732301099.890653000,63778
1732301099.890666000,66
1732301099.890714000,1514
1732301099.890714000,65226
1732301099.890730000,66
1732301099.890748000,26130
1732301099.890779000,39162
1732301099.890783000,66
1732301099.890806000,66
1732301099.890812000,53642
1732301099.890835000,66
1732301099.890835000,11650
1732301099.890867000,50746
1732301099.890906000,14546
1732301099.890907000,66
1732301099.890929000,63778
1732301099.890951000,66
1732301099.890953000,14546
1732301099.890969000,31922
1732301099.890989000,18890
1732301099.890993000,66
1732301099.891002000,20338
1732301099.891025000,27578
1732301099.891038000,66
1732301099.891046000,17442
1732301099.891059000,21786
1732301099.891074000,66
1732301099.891077000,20338
1732301099.891097000,23234
1732301099.891104000,66
1732301099.891111000,17442
1732301099.891130000,21786
1732301099.891134000,66
1732301099.891150000,23234
1732301099.891163000,66
1732301099.891171000,2962
1732301099.891171000,17290
1732301099.891182000,66
1732301099.891199000,66
1732301099.928544000,114
1732301099.928804000,42058
1732301099.928873000,23234
1732301099.928878000,66
1732301099.928908000,65226
1732301099.928918000,66
1732301099.928932000,4410
1732301099.928966000,60882
1732301099.928970000,66
1732301099.929005000,31922
1732301099.929026000,66
1732301099.929038000,33370
1732301099.929046000,66
1732301099.929071000,66
1732301099.929085000,59434
1732301099.929143000,5858
1732301099.929143000,65226
1732301099.929167000,66
1732301099.929183000,21786
1732301099.929214000,43506
1732301099.929223000,66
1732301099.929251000,66
1732301099.929265000,49298
1732301099.929283000,66
1732301099.929289000,15994
1732301099.929317000,66
1732301099.929322000,65226
1732301099.929333000,66
1732301099.929349000,11650
1732301099.929377000,53642
1732301099.929390000,66
1732301099.929409000,29026
1732301099.929424000,10202
1732301099.929433000,66
1732301099.929452000,55090
1732301099.929462000,66
1732301099.929488000,37714
1732301099.929511000,66
1732301099.929515000,27578
1732301099.929539000,66
1732301099.929548000,63778
1732301099.929560000,66
1732301099.929611000,1514
1732301099.929611000,65226
1732301099.929613000,66
1732301099.929648000,26130
1732301099.929675000,39162
1732301099.929683000,66
1732301099.929713000,53642
1732301099.929728000,66
1732301099.929741000,11650
1732301099.929766000,66
1732301099.929774000,65226
1732301099.929781000,66
1732301099.929802000,15994
1732301099.929830000,49298
1732301099.929840000,66
1732301099.929864000,43506
1732301099.929883000,66
1732301099.929890000,21786
1732301099.929905000,26130
1732301099.929914000,66
1732301099.929930000,29026
1732301099.929954000,66
1732301099.929962000,10202
1732301099.929962000,27578
1732301099.929977000,66
1732301099.929996000,37714
1732301099.930003000,66
1732301099.930022000,33370
1732301099.930031000,66
1732301099.930051000,31922
1732301099.930056000,66
1732301099.930067000,21786
1732301099.930085000,66
1732301099.930089000,26130
1732301099.930103000,66
1732301099.930109000,17442
1732301099.930118000,15994
1732301099.930124000,66
1732301099.930137000,21786
1732301099.930149000,66
1732301099.930159000,27578
1732301099.930167000,66
1732301099.930174000,12946
1732301099.930190000,66
1732301099.930203000,66
1732301099.986981000,114
1732301099.987065000,66
1732301100.034616000,114
1732301100.034699000,66
1732301100.090609000,114
1732301100.090695000,66
1732301100.138688000,114
1732301100.138775000,66
1732301101.971415000,114
1732301101.971731000,7306
1732301101.971731000,7306
1732301101.971779000,66
1732301101.971795000,66
1732301101.972410000,14546
1732301101.972436000,66
1732301101.972462000,14546
1732301101.972478000,66
1732301101.972818000,29026
1732301101.972847000,66
1732301101.972877000,7306
1732301101.972877000,21786
1732301101.972902000,66
1732301101.972924000,66
1732301101.972963000,34818
1732301101.972990000,66
1732301101.973014000,8754
1732301101.973014000,14546
1732301101.973023000,17442
1732301101.973035000,66
1732301101.973061000,66
1732301101.973069000,33370
1732301101.973078000,78
1732301101.973095000,7306
1732301101.973095000,57986
1732301101.973105000,66
1732301101.973157000,10202
1732301101.973165000,66
1732301101.973175000,66
1732301101.973183000,66
1732301101.973203000,1514
1732301101.973204000,46402
1732301101.973256000,66
1732301101.973269000,7306
1732301101.973269000,37714
1732301101.973294000,34818
1732301101.973315000,66
1732301101.973318000,27578
1732301101.973327000,78
1732301101.973351000,24682
1732301101.973375000,5858
1732301101.973378000,78
1732301101.973375000,65226
1732301101.973386000,66
1732301101.973439000,21786
1732301101.973475000,66
1732301101.973494000,43506
1732301101.973554000,49298
1732301101.973568000,66
1732301101.973600000,15994
1732301101.973617000,66
1732301101.973652000,65226
1732301101.973679000,66
1732301101.973704000,11650
1732301101.973753000,53642
1732301101.973784000,66
1732301101.973811000,39162
1732301101.973843000,66
1732301101.973859000,26130
1732301101.973887000,66
1732301101.973913000,65226
1732301101.973916000,66
1732301101.973959000,1514
1732301101.974007000,63778
1732301101.974032000,66
1732301101.974071000,29026
1732301101.974117000,36266
1732301101.974123000,66
1732301101.974159000,66
1732301101.974178000,56538
1732301101.974199000,66
1732301101.974270000,8754
1732301101.974270000,65226
1732301101.974287000,66
1732301101.974336000,18890
1732301101.974378000,46402
1732301101.974405000,66
1732301101.974435000,46402
1732301101.974473000,66
1732301101.974477000,18890
1732301101.974522000,66
1732301101.974531000,65226
1732301101.974546000,66
1732301101.974566000,8754
1732301101.974629000,66
1732301101.974630000,56538
1732301101.974648000,66
1732301101.974694000,36266
1732301101.974735000,66
1732301101.974739000,29026
1732301101.974777000,66
1732301101.974796000,63778
1732301101.974808000,66
1732301101.974863000,1514
1732301101.974863000,27426
1732301101.974905000,66
1732301101.974942000,66
1732301102.017681000,114
1732301102.017955000,63778
1732301102.018060000,66
1732301102.018061000,1514
1732301102.018061000,65226
1732301102.018104000,26130
1732301102.018141000,39162
1732301102.018145000,66
1732301102.018163000,66
1732301102.018187000,53642
1732301102.018189000,66
1732301102.018223000,11650
1732301102.018255000,66
1732301102.018267000,65226
1732301102.018268000,66
1732301102.018300000,15994
1732301102.018331000,49298
1732301102.018355000,66
1732301102.018369000,66
1732301102.018379000,43506
1732301102.018399000,66
1732301102.018409000,21786
1732301102.018439000,66
1732301102.018457000,65226
1732301102.018460000,66
1732301102.018488000,5858
1732301102.018522000,59434
1732301102.018539000,66
1732301102.018563000,33370
1732301102.018582000,66
1732301102.018590000,31922
1732301102.018611000,66
1732301102.018620000,31922
1732301102.018637000,66
1732301102.018663000,66
1732301102.018703000,33370
1732301102.018760000,31922
1732301102.018765000,66
1732301102.018805000,60882
1732301102.018809000,66
1732301102.018863000,4410
1732301102.018864000,65226
1732301102.018880000,66
1732301102.018905000,23234
1732301102.018935000,42058
1732301102.018962000,66
1732301102.018988000,50746
1732301102.019011000,66
1732301102.019018000,14546
1732301102.019051000,66
1732301102.019053000,65226
1732301102.019072000,66
1732301102.019090000,13098
1732301102.019123000,52194
1732301102.019141000,66
1732301102.019159000,40610
1732301102.019187000,66
1732301102.019188000,24682
1732301102.019219000,66
1732301102.019225000,65226
1732301102.019239000,66
1732301102.019252000,2962
1732301102.019276000,62330
1732301102.019302000,66
1732301102.019307000,30474
1732301102.019341000,1514
1732301102.019341000,65226
1732301102.019346000,66
1732301102.019372000,66
1732301102.019373000,26130
1732301102.019398000,34818
1732301102.019418000,66
1732301102.019428000,4410
1732301102.019428000,53642
1732301102.019455000,11650
1732301102.019463000,66
1732301102.019473000,43354
1732301102.019512000,66
1732301102.019545000,66
1732301102.058436000,114
1732301102.058701000,43506
1732301102.058758000,21786
1732301102.058771000,66
1732301102.058794000,65226
1732301102.058811000,66
1732301102.058817000,5858
1732301102.058846000,59434
1732301102.058855000,66
1732301102.058891000,33370
1732301102.058915000,31922
1732301102.058930000,66
1732301102.058950000,60882
1732301102.058976000,66
1732301102.058999000,4410
1732301102.058999000,65226
1732301102.059016000,66
1732301102.059042000,23234
1732301102.059082000,42058
1732301102.059092000,66
1732301102.059122000,50746
1732301102.059137000,66
1732301102.059162000,14546
1732301102.059188000,66
1732301102.059192000,65226
1732301102.059205000,66
1732301102.059222000,13098
1732301102.059253000,52194
1732301102.059279000,66
1732301102.059285000,31922
1732301102.059317000,66
1732301102.059342000,66
1732301102.059451000,65226
1732301102.059487000,27578
1732301102.059511000,37714
1732301102.059527000,66
1732301102.059546000,55090
1732301102.059574000,66
1732301102.059593000,10202
1732301102.059593000,65226
1732301102.059613000,66
1732301102.059630000,17442
1732301102.059656000,47850
1732301102.059666000,66
1732301102.059685000,66
1732301102.059689000,44954
1732301102.059705000,8754
1732301102.059705000,8754
1732301102.059711000,11650
1732301102.059719000,66
1732301102.059742000,43506
1732301102.059765000,13098
1732301102.059770000,66
1732301102.059786000,39162
1732301102.059814000,66
1732301102.059818000,26130
1732301102.059840000,36266
1732301102.059846000,66
1732301102.059872000,29026
1732301102.059888000,29026
1732301102.059898000,66
1732301102.059914000,30474
1732301102.059938000,5858
1732301102.059940000,66
1732301102.059938000,1514
1732301102.059938000,20338
1732301102.059966000,66
1732301102.059968000,34818
1732301102.059989000,66
1732301102.059998000,10202
1732301102.059998000,26130
1732301102.060015000,66
1732301102.060028000,34818
1732301102.060050000,66
1732301102.060073000,4410
1732301102.060073000,47850
1732301102.060077000,66
1732301102.060105000,17442
1732301102.060125000,44954
1732301102.060136000,66
1732301102.060154000,20338
1732301102.060165000,8602
1732301102.060180000,66
1732301102.060205000,66
1732301102.097613000,114
1732301102.097860000,31922
1732301102.097907000,66
1732301102.097913000,33370
1732301102.097947000,66
1732301102.097949000,59434
1732301102.098005000,5858
1732301102.098006000,66
1732301102.098005000,65226
1732301102.098044000,21786
1732301102.098071000,66
1732301102.098074000,43506
1732301102.098086000,66
1732301102.098113000,49298
1732301102.098113000,66
1732301102.098142000,15994
1732301102.098163000,66
1732301102.098176000,66
1732301102.098182000,65226
1732301102.098207000,11650
1732301102.098233000,53642
1732301102.098243000,66
1732301102.098254000,66
1732301102.098266000,39162
1732301102.098281000,66
1732301102.098290000,26130
1732301102.098303000,66
1732301102.098318000,66
1732301102.098319000,50746
1732301102.098362000,14546
1732301102.098376000,66
1732301102.098387000,66
1732301102.098396000,65226
1732301102.098422000,13098
1732301102.098439000,23234
1732301102.098452000,66
1732301102.098473000,66
1732301102.098518000,7306
1732301102.098533000,66
1732301102.098550000,37714
1732301102.098579000,20338
1732301102.098587000,66
1732301102.098601000,66
1732301102.098602000,40610
1732301102.098635000,24682
1732301102.098641000,66
1732301102.098658000,66
1732301102.098664000,47850
1732301102.098695000,17442
1732301102.098707000,66
1732301102.098720000,66
1732301102.098721000,50746
1732301102.098752000,14546
1732301102.098769000,66
1732301102.098780000,66
1732301102.098783000,57986
1732301102.098835000,66
1732301102.098839000,7306
1732301102.098839000,57986
1732301102.098897000,66
1732301102.098900000,7306
1732301102.098900000,65226
1732301102.098935000,20338
1732301102.098960000,44954
1732301102.098965000,66
1732301102.098979000,66
1732301102.098984000,33370
1732301102.099002000,66
1732301102.099012000,31922
1732301102.099019000,66
1732301102.099045000,37714
1732301102.099056000,66
1732301102.099071000,27578
1732301102.099076000,66
1732301102.099090000,27578
1732301102.099098000,66
1732301102.099114000,66
1732301102.099115000,8754
1732301102.099115000,20338
1732301102.099145000,66
1732301102.099149000,40610
1732301102.099184000,4410
1732301102.099184000,36266
1732301102.099187000,66
1732301102.099214000,29026
1732301102.099222000,66
1732301102.099239000,66
1732301102.099239000,36266
1732301102.099269000,29026
1732301102.099275000,66
1732301102.099288000,29026
1732301102.099294000,66
1732301102.099308000,5706
1732301102.099317000,66
1732301102.099324000,66
1732301102.157128000,114
1732301102.157226000,66
1732301102.203214000,114
1732301102.203298000,66
1732301102.257792000,114
1732301102.257878000,66
1732301102.305428000,114
1732301102.305516000,66
1732301104.140478000,114
1732301104.140779000,7306
1732301104.140779000,7306
1732301104.140823000,66
1732301104.140841000,66
1732301104.141484000,14546
1732301104.141509000,66
1732301104.141532000,14546
1732301104.141549000,66
1732301104.141899000,29026
1732301104.141934000,66
1732301104.141971000,7306
1732301104.141972000,21786
1732301104.142001000,66
1732301104.142012000,66
1732301104.142077000,43506
1732301104.142109000,66
1732301104.142153000,49298
1732301104.142186000,66
1732301104.142205000,8754
1732301104.142205000,7306
1732301104.142265000,66
1732301104.142269000,7306
1732301104.142269000,57986
1732301104.142319000,66
1732301104.142328000,66
1732301104.142341000,11650
1732301104.142364000,17442
1732301104.142396000,36266
1732301104.142404000,66
1732301104.142413000,66
1732301104.142444000,39162
1732301104.142448000,66
1732301104.142487000,66
1732301104.142488000,23234
1732301104.142530000,66
1732301104.142544000,2962
1732301104.142544000,65226
1732301104.142591000,66
1732301104.142605000,1514
1732301104.142655000,63778
1732301104.142675000,66
1732301104.142716000,29026
1732301104.142760000,36266
1732301104.142767000,66
1732301104.142804000,66
1732301104.142817000,56538
1732301104.142840000,66
1732301104.142909000,8754
1732301104.142909000,65226
1732301104.142924000,66
1732301104.142973000,18890
1732301104.143018000,46402
1732301104.143036000,66
1732301104.143065000,66
1732301104.143073000,46402
1732301104.143113000,66
1732301104.143124000,18890
1732301104.143161000,66
1732301104.143180000,65226
1732301104.143186000,66
1732301104.143229000,8754
1732301104.143278000,56538
1732301104.143297000,66
1732301104.143319000,66
1732301104.143340000,36266
1732301104.143380000,66
1732301104.143405000,29026
1732301104.143423000,66
1732301104.143456000,66
1732301104.143460000,63778
1732301104.143548000,1514
1732301104.143549000,65226
1732301104.143571000,66
1732301104.143613000,26130
1732301104.143658000,39162
1732301104.143665000,66
1732301104.143699000,66
1732301104.143711000,53642
1732301104.143741000,66
1732301104.143756000,11650
1732301104.143794000,66
1732301104.143802000,65226
1732301104.143814000,66
1732301104.143858000,15994
1732301104.143904000,49298
1732301104.143913000,66
1732301104.143938000,66
1732301104.143961000,43506
1732301104.143988000,66
1732301104.144003000,21786
1732301104.144035000,66
1732301104.144054000,65226
1732301104.144060000,66
1732301104.144102000,5858
1732301104.144131000,21634
1732301104.144173000,66
1732301104.144203000,66
1732301104.186922000,114
1732301104.187199000,65226
1732301104.187283000,27578
1732301104.187327000,37714
1732301104.187328000,66
1732301104.187365000,55090
1732301104.187419000,10202
1732301104.187419000,65226
1732301104.187436000,66
1732301104.187460000,17442
1732301104.187482000,66
1732301104.187490000,47850
1732301104.187526000,44954
1732301104.187543000,66
1732301104.187552000,20338
1732301104.187604000,65226
1732301104.187616000,66
1732301104.187631000,7306
1732301104.187637000,66
1732301104.187661000,57986
1732301104.187684000,66
1732301104.187697000,34818
1732301104.187725000,66
1732301104.187726000,30474
1732301104.187754000,66
1732301104.187765000,62330
1732301104.187777000,66
1732301104.187814000,2962
1732301104.187814000,44954
1732301104.187843000,66
1732301104.187880000,66
1732301104.187944000,20338
1732301104.187982000,44954
1732301104.187982000,66
1732301104.188022000,46402
1732301104.188042000,66
1732301104.188055000,18890
1732301104.188079000,66
1732301104.188091000,62330
1732301104.188099000,66
1732301104.188152000,2962
1732301104.188152000,65226
1732301104.188169000,66
1732301104.188189000,24682
1732301104.188214000,40610
1732301104.188222000,66
1732301104.188244000,46402
1732301104.188278000,66
1732301104.188281000,18890
1732301104.188301000,47850
1732301104.188315000,66
1732301104.188369000,17442
1732301104.188383000,66
1732301104.188396000,65226
1732301104.188402000,66
1732301104.188425000,10202
1732301104.188449000,55090
1732301104.188479000,37714
1732301104.188482000,66
1732301104.188504000,27578
1732301104.188523000,66
1732301104.188527000,44954
1732301104.188549000,20338
1732301104.188568000,36266
1732301104.188570000,66
1732301104.188603000,8754
1732301104.188604000,33370
1732301104.188619000,66
1732301104.188636000,31922
1732301104.188662000,36266
1732301104.188677000,66
1732301104.188691000,26130
1732301104.188707000,2962
1732301104.188707000,17290
1732301104.188729000,66
1732301104.188770000,66
1732301104.227422000,114
1732301104.227629000,47850
1732301104.227676000,17442
1732301104.227688000,66
1732301104.227714000,65226
1732301104.227729000,66
1732301104.227740000,10202
1732301104.227766000,66
1732301104.227769000,55090
1732301104.227775000,66
1732301104.227805000,37714
1732301104.227821000,66
1732301104.227831000,27578
1732301104.227842000,66
1732301104.227859000,66
1732301104.227869000,65226
1732301104.227921000,65226
1732301104.227928000,66
1732301104.227956000,27578
1732301104.227981000,66
1732301104.227982000,37714
1732301104.227998000,66
1732301104.228016000,46402
1732301104.228019000,66
1732301104.228051000,18890
1732301104.228061000,66
1732301104.228074000,66
1732301104.228081000,59434
1732301104.228152000,66
1732301104.228158000,5858
1732301104.228158000,65226
1732301104.228202000,21786
1732301104.228223000,23234
1732301104.228229000,66
1732301104.228261000,66
1732301104.228297000,26130
1732301104.228338000,66
1732301104.228338000,39162
1732301104.228375000,52194
1732301104.228380000,66
1732301104.228407000,13098
1732301104.228424000,66
1732301104.228435000,66
1732301104.228436000,59434
1732301104.228490000,66
1732301104.228496000,5858
1732301104.228496000,63778
1732301104.228557000,1514
1732301104.228557000,65226
1732301104.228561000,66
1732301104.228595000,26130
1732301104.228620000,66
1732301104.228622000,39162
1732301104.228636000,66
1732301104.228657000,66
1732301104.228659000,53642
1732301104.228688000,11650
1732301104.228711000,66
1732301104.228718000,63778
1732301104.228721000,66
1732301104.228776000,66
1732301104.228777000,1514
1732301104.228777000,65226
1732301104.228810000,26130
1732301104.228850000,39162
1732301104.228855000,66
1732301104.228873000,66
1732301104.228880000,53642
1732301104.228893000,66
1732301104.228904000,11650
1732301104.228923000,43506
1732301104.228929000,66
1732301104.228940000,66
1732301104.228950000,21786
1732301104.228965000,66
1732301104.228968000,31922
1732301104.228980000,66
1732301104.228995000,31922
1732301104.228998000,66
1732301104.229020000,1514
1732301104.229021000,27578
1732301104.229029000,66
1732301104.229062000,34666
1732301104.229064000,66
1732301104.229097000,66
1732301104.266353000,114
1732301104.266585000,47850
1732301104.266637000,17442
1732301104.266646000,66
1732301104.266677000,65226
1732301104.266686000,66
1732301104.266704000,10202
1732301104.266734000,55090
1732301104.266735000,66
1732301104.266745000,66
1732301104.266769000,37714
1732301104.266783000,66
1732301104.266796000,27578
1732301104.266805000,66
1732301104.266820000,66
1732301104.266837000,65226
1732301104.266885000,65226
1732301104.266893000,66
1732301104.266920000,27578
1732301104.266941000,66
1732301104.266946000,37714
1732301104.266958000,66
1732301104.266978000,66
1732301104.266987000,55090
1732301104.267039000,66
1732301104.267044000,10202
1732301104.267044000,65226
1732301104.267100000,17442
1732301104.267128000,47850
1732301104.267134000,66
1732301104.267148000,66
1732301104.267160000,44954
1732301104.267173000,66
1732301104.267201000,66
1732301104.267204000,65226
1732301104.267236000,27578
1732301104.267261000,66
1732301104.267264000,37714
1732301104.267278000,66
1732301104.267297000,66
1732301104.267298000,55090
1732301104.267341000,10202
1732301104.267341000,43506
1732301104.267348000,66
1732301104.267378000,21786
1732301104.267389000,66
1732301104.267403000,66
1732301104.267410000,59434
1732301104.267463000,66
1732301104.267467000,5858
1732301104.267467000,60882
1732301104.267526000,66
1732301104.267527000,4410
1732301104.267527000,65226
1732301104.267561000,23234
1732301104.267584000,31922
1732301104.267587000,66
1732301104.267604000,66
1732301104.267616000,50746
1732301104.267621000,66
1732301104.267648000,14546
1732301104.267663000,66
1732301104.267674000,66
1732301104.267683000,65226
1732301104.267712000,13098
1732301104.267731000,42058
1732301104.267743000,66
1732301104.267786000,10202
1732301104.267786000,55090
1732301104.267793000,66
1732301104.267824000,10202
1732301104.267824000,17442
1732301104.267841000,66
1732301104.267845000,42058
1732301104.267858000,66
1732301104.267872000,5858
1732301104.267872000,26130
1732301104.267880000,66
1732301104.267901000,34818
1732301104.267906000,66
1732301104.267923000,4410
1732301104.267923000,7154
1732301104.267936000,66
1732301104.267945000,66
1732301104.325060000,114
1732301104.368382000,66
1732301104.372895000,114
1732301104.372984000,66
1732301104.418038000,114
1732301104.418092000,66
1732301104.466874000,114
1732301104.466938000,66
1732301106.309066000,114
1732301106.309363000,7306
1732301106.309363000,7306
1732301106.309406000,66
1732301106.309419000,66
1732301106.310086000,14546
1732301106.310111000,66
1732301106.310135000,14546
1732301106.310151000,66
1732301106.310466000,29026
1732301106.310500000,66
1732301106.310535000,7306
1732301106.310535000,21786
1732301106.310564000,66
1732301106.310573000,66
1732301106.310588000,15994
1732301106.310612000,27578
1732301106.310640000,66
1732301106.310650000,14546
1732301106.310655000,66
1732301106.310672000,66
1732301106.310696000,14546
1732301106.310737000,36266
1732301106.310738000,66
1732301106.310765000,66
1732301106.310805000,7306
1732301106.310805000,31922
1732301106.310838000,66
1732301106.310849000,66
1732301106.310870000,26130
1732301106.310902000,66
1732301106.310910000,27578
1732301106.310938000,66
1732301106.310951000,1514
1732301106.310951000,29026
1732301106.310983000,66
1732301106.311012000,7306
1732301106.311012000,21786
1732301106.311035000,66
1732301106.311072000,33370
1732301106.311083000,66
1732301106.311128000,10202
1732301106.311128000,29026
1732301106.311142000,66
1732301106.311178000,14546
1732301106.311203000,21786
1732301106.311218000,66
1732301106.311233000,17442
1732301106.311265000,66
1732301106.311265000,24682
1732301106.311291000,66
1732301106.311297000,23234
1732301106.311323000,66
1732301106.311326000,29026
1732301106.311354000,66
1732301106.311356000,15994
1732301106.311381000,20338
1732301106.311390000,66
1732301106.311403000,18890
1732301106.311432000,66
1732301106.311444000,46402
1732301106.311458000,66
1732301106.311482000,7306
1732301106.311509000,7306
1732301106.311510000,14546
1732301106.311542000,66
1732301106.311550000,36266
1732301106.311573000,66
1732301106.311590000,4410
1732301106.311593000,7306
1732301106.311590000,42058
1732301106.311594000,27578
1732301106.311614000,66
1732301106.311632000,66
1732301106.311642000,78
1732301106.311644000,30474
1732301106.311651000,78
1732301106.311662000,23234
1732301106.311693000,78
1732301106.311700000,78
1732301106.311706000,62330
1732301106.311723000,65226
1732301106.311755000,78
1732301106.311772000,78
1732301106.311781000,4410
1732301106.311805000,2962
1732301106.311805000,65226
1732301106.311832000,60882
1732301106.311838000,78
1732301106.311858000,78
1732301106.311869000,78
1732301106.311889000,24682
1732301106.311893000,31922
1732301106.311939000,40610
1732301106.311940000,78
1732301106.311941000,33370
1732301106.311949000,78
1732301106.311954000,78
1732301106.311984000,30474
1732301106.311989000,78
1732301106.311996000,78
1732301106.312009000,52194
1732301106.312013000,11650
1732301106.312035000,17442
1732301106.312042000,86
1732301106.312055000,86
1732301106.312064000,78
1732301106.312067000,14546
1732301106.312070000,86
1732301106.312070000,13098
1732301106.312083000,86
1732301106.312105000,21786
1732301106.312128000,60882
1732301106.312141000,78
1732301106.312147000,86
1732301106.312159000,1514
1732301106.312159000,55090
1732301106.312179000,66
1732301106.312261000,7306
1732301106.312261000,65226
1732301106.312327000,4410
1732301106.312327000,4410
1732301106.312328000,11650
1732301106.312396000,46402
1732301106.312457000,8754
1732301106.312457000,37714
1732301106.312478000,78
1732301106.312486000,78
1732301106.312496000,78
1732301106.312500000,14546
1732301106.312503000,78
1732301106.312513000,78
1732301106.312520000,78
1732301106.312529000,78
1732301106.312534000,78
1732301106.312539000,8754
1732301106.312541000,78
1732301106.312539000,26130
1732301106.312565000,78
1732301106.312573000,78
1732301106.312594000,30474
1732301106.312614000,78
1732301106.312628000,1514
1732301106.312628000,11650
1732301106.312639000,66
1732301106.312648000,78
1732301106.312677000,21786
1732301106.312694000,78
1732301106.312722000,2962
1732301106.312722000,39162
1732301106.312753000,78
1732301106.312762000,66
1732301106.312782000,24682
1732301106.312802000,4410
1732301106.312815000,66
1732301106.312823000,66
1732301106.312839000,1514
1732301106.312839000,53642
1732301106.312878000,66
1732301106.312887000,66
1732301106.312900000,5858
1732301106.312900000,11650
1732301106.312924000,14546
1732301106.312934000,5858
1732301106.312947000,66
1732301106.312955000,66
1732301106.312959000,8754
1732301106.312960000,21786
1732301106.312996000,66
1732301106.313001000,2962
1732301106.313002000,66
1732301106.313001000,27426
1732301106.313036000,66
1732301106.313042000,66
1732301106.355687000,114
1732301106.355963000,65226
1732301106.356029000,66
1732301106.356059000,27578
1732301106.356095000,37714
